[06-Mar-2026 09:59:33] NOTICE: fpm is running, pid 19
[06-Mar-2026 09:59:33] NOTICE: ready to handle connections
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:09 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:10 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:11 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:12 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:12 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:12 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:12 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:46 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:46 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:48 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:06:48 +0000 "GET /index.php" 200
[06-Mar-2026 14:09:38] NOTICE: Terminating ...
[06-Mar-2026 14:09:38] NOTICE: exiting, bye-bye!
[06-Mar-2026 14:09:50] NOTICE: fpm is running, pid 19
[06-Mar-2026 14:09:50] NOTICE: ready to handle connections
127.0.0.1 -  06/Mar/2026:14:10:02 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:02 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:02 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:03 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:33 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:10:33 +0000 "GET /index.php" 200
[06-Mar-2026 14:15:45] NOTICE: fpm is running, pid 19
[06-Mar-2026 14:15:45] NOTICE: ready to handle connections
127.0.0.1 -  06/Mar/2026:14:15:55 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:56 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:57 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:15:57 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:16:07 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:16:08 +0000 "GET /index.php" 200
[06-Mar-2026 14:18:45] NOTICE: Terminating ...
[06-Mar-2026 14:18:45] NOTICE: exiting, bye-bye!
[06-Mar-2026 14:18:58] NOTICE: fpm is running, pid 19
[06-Mar-2026 14:18:58] NOTICE: ready to handle connections
127.0.0.1 -  06/Mar/2026:14:19:07 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:07 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:07 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:07 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:07 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:07 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:07 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:07 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:08 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:08 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:08 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:07 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:08 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:19:08 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:13 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:13 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:14 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:14 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:18 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:18 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:18 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:18 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:18 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:18 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:18 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:18 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:19 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:18 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:19 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:25 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:25 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:25 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:14:20:26 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:18:33:46 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:18:33:46 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:18:33:47 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:18:33:47 +0000 "GET /index.php" 200
127.0.0.1 -  06/Mar/2026:18:33:49 +0000 "OPTIONS /index.php" 200
127.0.0.1 -  06/Mar/2026:18:33:50 +0000 "GET /index.php" 200
